fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,max_teacher_std,max_prediction_range,n_candidates_generated,acceptance_rate,mean_teacher_std,mean_prediction_range,mean_nearest_train_similarity,feature_kind,n_features,model,selected_policy,split,metric,value
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,valid,rmse,18.63091464498363
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,valid,mae,14.730005737410316
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,valid,r2,0.5539198966387691
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,valid,spearman,0.7552315812009125
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,test,rmse,18.481249756513833
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,test,mae,14.706822547769606
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,test,r2,0.5496209830535117
0,0.01,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.75__std_16__range_35__seed_0,condition_recombine_ensemble_filter,1.5,0.75,ensemble,0,31,35,2.129032258064516,False,1.0,1.0,1.0,16.0,35.0,46,0.7608695652173914,5.554932817889522,13.96465958089488,0.8258994596345084,reaction_role_concat,6144,random_forest,True,test,spearman,0.7403753965570251
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,valid,rmse,13.949872187242692
1,0.05,random,,,condition_recombine_ensemble_filter__mult_1.5__sim_0.85__std_8__range_25__seed_1,condition_recombine_ensemble_filter,1.5,0.85,ensemble,1,158,126,1.7974683544303798,False,1.0,1.0,1.0,8.0,25.0,237,0.5316455696202531,3.844117002354101,9.689058586787137,0.897392833989764,reaction_role_concat,6144,random_forest,True,valid,mae,9.964381929546217
