policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value,fold_index,train_fraction,split_method,group_column,heldout_group_value
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.7,random_forest,4,31,7,1.2258064516129032,True,0.7994841473443167,0.7631579041481018,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.588222317596024,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.7,random_forest,4,31,7,1.2258064516129032,True,0.7994841473443167,0.7631579041481018,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.01412227888993034,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_rf__seed_4,condition_recombine_pseudolabel,0.25,0.7,random_forest,4,31,7,1.2258064516129032,True,0.7994841473443167,0.7631579041481018,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.25538178732986094,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.8,ridge,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,26.902464493119208,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.8,ridge,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.028625129034246,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.8,ridge,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.05690141588711661,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.8,ridge,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.31218779872399666,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.8,ridge,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.53102268757775,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.8,ridge,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.504969445524335,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.8,ridge,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.01231684313580006,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.8,ridge,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.27386177801016015,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.8,ridge,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.636617410143696,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.8,ridge,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.7250186593774,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.8,ridge,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.004725832862893742,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.8,ridge,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.2533511303982049,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.8,ridge,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.52431215507087,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.8,ridge,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.60373995154266,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.8,ridge,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.012798268926010659,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.8,ridge,3,31,6,1.1935483870967742,True,0.8241998374462128,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.28121190707473226,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.25,0.8,ridge,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.218997044051395,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.25,0.8,ridge,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.41989307589622,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.25,0.8,ridge,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.034577989582234014,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.25,0.8,ridge,4,31,4,1.1290322580645162,True,0.8189261943101883,0.803680956363678,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.27795989606987453,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_0,condition_recombine_pseudolabel,0.25,0.8,random_forest,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.272537568490655,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_0,condition_recombine_pseudolabel,0.25,0.8,random_forest,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.365139686003513,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_0,condition_recombine_pseudolabel,0.25,0.8,random_forest,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.03077623026632792,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_0,condition_recombine_pseudolabel,0.25,0.8,random_forest,0,31,5,1.1612903225806452,True,0.8400992965698242,0.802395224571228,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.28994462764436363,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_1,condition_recombine_pseudolabel,0.25,0.8,random_forest,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,27.478429259815513,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_1,condition_recombine_pseudolabel,0.25,0.8,random_forest,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,22.512288823720773,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_1,condition_recombine_pseudolabel,0.25,0.8,random_forest,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.016086846641112706,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_1,condition_recombine_pseudolabel,0.25,0.8,random_forest,1,31,3,1.096774193548387,True,0.823700499534607,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.27282269233818884,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.8,random_forest,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,26.664469196451456,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.8__teacher_rf__seed_2,condition_recombine_pseudolabel,0.25,0.8,random_forest,2,31,5,1.1612903225806452,True,0.8316613936424255,0.8029196858406067,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,21.907667828460287,0,0.01,random,,
