policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value,fold_index,train_fraction,split_method,group_column,heldout_group_value
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7842144284929548,0.7083333134651184,0.8424657583236694,reaction_role_concat,6144,random_forest,False,valid,rmse,24.100950358375883,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7842144284929548,0.7083333134651184,0.8424657583236694,reaction_role_concat,6144,random_forest,False,valid,mae,19.005081570119042,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7842144284929548,0.7083333134651184,0.8424657583236694,reaction_role_concat,6144,random_forest,False,valid,r2,0.1788861620770661,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7842144284929548,0.7083333134651184,0.8424657583236694,reaction_role_concat,6144,random_forest,False,valid,spearman,0.4703965540206359,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8199257441929408,0.7735849022865295,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,23.484727206450273,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8199257441929408,0.7735849022865295,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,18.51473560061315,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8199257441929408,0.7735849022865295,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.2203385261035643,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8199257441929408,0.7735849022865295,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5053804550532124,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7865849018096923,0.7323943376541138,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,23.80283739190872,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7865849018096923,0.7323943376541138,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,18.69501938351366,0,0.01,random,,
