policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value,fold_index,train_fraction,split_method,group_column,heldout_group_value
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.8155341182436261,0.7469135522842407,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,19.8086676933628,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.8155341182436261,0.7469135522842407,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,15.414779612378227,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.8155341182436261,0.7469135522842407,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.4957394035574014,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.8155341182436261,0.7469135522842407,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.7034587552920331,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8155415534973144,0.7751479148864746,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,21.736870943420147,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8155415534973144,0.7751479148864746,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,16.830526448648186,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8155415534973144,0.7751479148864746,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.39279050491465806,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.8155415534973144,0.7751479148864746,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6575795328997365,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7992672119821821,0.7621951103210449,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,21.593249553388663,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7992672119821821,0.7621951103210449,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,17.052118579013438,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7992672119821821,0.7621951103210449,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.4007879915466914,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7992672119821821,0.7621951103210449,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6387697187025071,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.7,ridge,3,31,7,1.2258064516129032,True,0.8269249524388993,0.7668711543083191,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,20.90075584523301,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.7,ridge,3,31,7,1.2258064516129032,True,0.8269249524388993,0.7668711543083191,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,16.76715363392347,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.7,ridge,3,31,7,1.2258064516129032,True,0.8269249524388993,0.7668711543083191,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.43860507230043366,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_3,condition_recombine_pseudolabel,0.25,0.7,ridge,3,31,7,1.2258064516129032,True,0.8269249524388993,0.7668711543083191,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6551461624681525,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.25,0.7,ridge,4,31,7,1.2258064516129032,True,0.8233220696449279,0.7718120813369751,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,21.793325925357006,0,0.01,random,,
