fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,True,0.839347677230835,0.8013244867324829,0.85,reaction_role_concat,6144,random_forest,True,valid,r2,0.7294805278750951
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,True,0.839347677230835,0.8013244867324829,0.85,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8670442719724338
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,True,0.839347677230835,0.8013244867324829,0.85,reaction_role_concat,6144,random_forest,True,test,rmse,15.409645116606997
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,True,0.839347677230835,0.8013244867324829,0.85,reaction_role_concat,6144,random_forest,True,test,mae,11.787827598374301
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,True,0.839347677230835,0.8013244867324829,0.85,reaction_role_concat,6144,random_forest,True,test,r2,0.6962516168666194
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,True,0.839347677230835,0.8013244867324829,0.85,reaction_role_concat,6144,random_forest,True,test,spearman,0.8547354814880707
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,rmse,12.963392342861798
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,mae,9.62162253162076
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,r2,0.764340006482578
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8750048090980331
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,rmse,13.765772973363338
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,mae,10.182330601385445
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,r2,0.7576015120517748
2,0.1,random,,,condition_recombine_pseudolabel__mult_1.5__sim_0.85__teacher_rf__seed_0,condition_recombine_pseudolabel,1.5,0.85,random_forest,0,316,332,2.050632911392405,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,spearman,0.8694830287443804
