policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value,fold_index,train_fraction,split_method,group_column,heldout_group_value
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7750705054828099,0.7452229261398315,0.8037974834442139,reaction_role_concat,6144,random_forest,False,valid,rmse,21.93412113844798,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7750705054828099,0.7452229261398315,0.8037974834442139,reaction_role_concat,6144,random_forest,False,valid,mae,17.471021911403803,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7750705054828099,0.7452229261398315,0.8037974834442139,reaction_role_concat,6144,random_forest,False,valid,r2,0.3253337176495714,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.25,0.7,ridge,0,31,7,1.2258064516129032,True,0.7750705054828099,0.7452229261398315,0.8037974834442139,reaction_role_concat,6144,random_forest,False,valid,spearman,0.616610984831869,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.7848792093140738,0.7379310131072998,0.85,reaction_role_concat,6144,random_forest,False,valid,rmse,22.55420650451747,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.7848792093140738,0.7379310131072998,0.85,reaction_role_concat,6144,random_forest,False,valid,mae,17.91497494751894,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.7848792093140738,0.7379310131072998,0.85,reaction_role_concat,6144,random_forest,False,valid,r2,0.286648406577387,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.7,ridge,1,31,7,1.2258064516129032,True,0.7848792093140738,0.7379310131072998,0.85,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6095546514718997,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7997234855379377,0.7583892345428467,0.85,reaction_role_concat,6144,random_forest,True,valid,rmse,20.785125512261736,0,0.01,random,,
condition_recombine_pseudolabel__mult_0.25__sim_0.7__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.25,0.7,ridge,2,31,7,1.2258064516129032,True,0.7997234855379377,0.7583892345428467,0.85,reaction_role_concat,6144,random_forest,True,valid,mae,16.400309393967255,0,0.01,random,,
