train_fraction,split_method,group_column,feature_kind,n_features,model,split,metric,value,heldout_group_value
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,mae,6.019713394337974,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,r2,0.6604687519726922,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,spearman,0.8861302586972724,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,rmse,14.871085154667247,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,mae,12.04072705767342,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,r2,0.7185854887255227,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,spearman,0.8813851838404198,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,rmse,22.099017953732282,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,mae,18.461626174549263,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,r2,-3.822268278398621,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,spearman,0.4543801165701599,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,rmse,6.744492067994643,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,mae,4.245355709592804,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,r2,0.9421158495302888,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,spearman,0.9670017967109317,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,rmse,11.52936376493403,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,mae,8.373341994166768,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,r2,-0.3125507432726953,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,spearman,0.6836690276955226,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,rmse,16.278512740016826,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,mae,13.181936787269747,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,r2,0.6917337660821441,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,spearman,0.8743994327218008,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,rmse,13.598656479158716,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,mae,11.18926832521823,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,r2,-0.02356364902774022,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,spearman,0.7525072051434056,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,rmse,6.181833591054832,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,mae,4.0913520119763245,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,r2,0.9555439236770802,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,spearman,0.9738893548944145,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,rmse,7.9582118654472,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,mae,6.1239940528293975,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,r2,0.6494468761624477,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,spearman,0.8383798471040411,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,rmse,15.028227873011542,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,mae,12.227444972691497,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,r2,0.6766476260160974,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,spearman,0.85748889222922,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,rmse,17.46683393211325,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,mae,14.833103362357978,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,r2,0.5730138599245711,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,spearman,0.8353667891976808,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,rmse,5.17064295383912,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,mae,3.599650273723856,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,r2,0.9617219672377467,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,spearman,0.9748408947654753,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,rmse,16.454355799021105,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,mae,13.448782541096055,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,r2,0.6210803183510191,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,spearman,0.9270204323878801,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,rmse,15.87243114087332,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,mae,12.784701733408259,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,r2,0.6640888023175722,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,valid,spearman,0.831540146139171,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,rmse,22.504235655844305,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,mae,18.81196881682672,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,r2,0.39458728925444375,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,ridge,test,spearman,0.7690996993960405,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,rmse,6.6900891286273625,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,mae,4.186799097588957,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,r2,0.9403237691275805,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,valid,spearman,0.9596184106557452,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,rmse,12.092183115521138,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,mae,8.081706003730005,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,r2,0.8252036211733537,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_morgan_sum,2048,random_forest,test,spearman,0.9162908240354287,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.157318480430236,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.322179017189718,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6503893785665682,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8392814474987977,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,16.54147127021401,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,13.723393073136156,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.6101440384491733,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.864768128565172,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.502095802642048,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.239809474624784,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9356651052577007,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9628266430876441,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,11.013262629562568,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,7.98836731027586,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.8271824271333871,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.9494921035604865,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.512891257175353,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,11.91524505308327,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.611571038696876,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.799026093557334,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,20.32376972099075,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,16.976519101271123,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.5014568254427303,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.7833011443411543,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.6931003295720926,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.253124601532249,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.927692927697991,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9521941759982459,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,12.759710617410152,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,8.74844074333016,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.8034939645490758,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.917683448631027,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.908057326322114,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.921782069372615,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6792483463237382,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8666034242247261,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,17.87278202629109,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,14.661642554357197,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.474147812413368,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.8213395413358869,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,7.255792775343527,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.616316544321444,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9332725772650409,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9597708962756578,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,11.592016645084756,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,8.491012095483374,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.7787937672944927,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.903270891884602,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,14.74847959377393,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,11.835495800102953,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.7170683678559218,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8770146302088486,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,26.561345577440267,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,22.986027983763744,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,-47.717514679697715,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.14282571005932876,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.049182638149335,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.137641608954223,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9524029106468248,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9761913186526999,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,12.867028387621763,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,9.501717271412375,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,-10.432507589430779,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.6076759778314709,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,15.441008417520809,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,12.459515865776073,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6847257368877189,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8358897876328962,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,19.705168183503783,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,17.019467284282047,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.3370588042086259,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.8050053814029712,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,5.680209529911194,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.069406245984036,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9573355735055106,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9728092258079019,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,12.922684408856961,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,9.463326074785806,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.7148849173664031,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.8778741917501358,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,16.38107892656493,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,13.409456455610632,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6556231732758715,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8387924655708829,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,11.098730748026938,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,8.86307265315995,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,0.6240431824227712,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.8084216605091531,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,7.4847104320762226,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,5.024932401784038,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9281049615443193,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9542122583215058,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,8.967573688180991,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,mae,6.534281402885011,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,r2,0.754562317552676,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,spearman,0.9091046058276265,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,rmse,14.964521117304326,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,mae,11.804947262453194,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,r2,0.6712012210076368,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,valid,spearman,0.8341496910808864,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,rmse,16.012720971737473,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,mae,12.792866213896284,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,r2,-4.187299846416092,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,ridge,test,spearman,0.23218835147867112,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,rmse,6.746202556686925,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,mae,4.5368540037036205,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,r2,0.9331774102568767,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,valid,spearman,0.9650767037356427,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,reaction_role_concat,6144,random_forest,test,rmse,15.441507660503934,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
