evaluation_unit,train_fraction,candidate_scope_mode,transferred_change_type,overlap_count,pseudo_label_mae,pseudo_label_rmse,pseudo_label_spearman,pseudo_label_bias,high_yield_prevalence,high_yield_precision,high_yield_recall,high_yield_enrichment,top_10pct_enrichment,top_10pct_mean_true_yield,top_20pct_enrichment,top_20pct_mean_true_yield,support_distance_metric,nearest_labeled_training_distance_mean,nearest_labeled_training_distance_median,nearest_labeled_training_similarity_mean,nearest_labeled_training_similarity_median
canonical-random:seed=10:fraction=0.01,0.01,observed_only_low_data,ligand|base,23,19.053318466245404,25.093424201144224,0.4525691699604743,-2.6239815828220667,0.08695652173913043,,0.0,,0.0,35.67961448,0.0,40.999759168000004,cosine_distance,0.09084511475865815,0.10664573576199654,0.9091548852413418,0.8933542642380035
canonical-random:seed=10:fraction=0.01,0.01,observed_only_low_data,ligand|base,19,21.814093135223217,27.45383287532069,0.3543859649122807,-2.8788241073540184,0.10526315789473684,,0.0,,0.0,23.984776795000002,0.0,43.157429317500004,euclidean_distance,5.360678584952104,5.291502475738525,,
canonical-random:seed=10:fraction=0.1,0.1,observed_only_low_data,ligand|base,196,10.577872323981996,16.327861789289948,0.7235774049156061,3.834871412681741,0.015306122448979591,,0.0,,9.8,55.162045279249995,4.9,52.698856810825006,cosine_distance,0.06998691194396973,0.07173788419029559,0.9300130880560302,0.9282621158097044
canonical-random:seed=10:fraction=0.1,0.1,observed_only_low_data,ligand|base,193,10.326347543567476,16.11768330670019,0.7533862270911043,2.917858615743315,0.02072538860103627,0.5,0.25,24.125,9.65,61.51064492905,4.948717948717948,57.749961998794866,euclidean_distance,4.640990199202701,4.795831680297852,,
canonical-random:seed=11:fraction=0.01,0.01,observed_only_low_data,ligand|base,25,14.820436091538234,20.708785795084342,0.6338461538461537,-1.8954197258604262,0.04,,0.0,,0.0,71.72825152333333,0.0,63.73838304799999,cosine_distance,0.09305204980226268,0.08980810759766311,0.9069479501977373,0.9101918924023369
canonical-random:seed=11:fraction=0.01,0.01,observed_only_low_data,ligand|base,19,15.006833021373055,20.97741161079094,0.6947368421052632,-2.0102895390097673,0.05263157894736842,,0.0,,0.0,68.444218575,0.0,61.09164036999999,euclidean_distance,5.203321482005872,5.291502475738525,,
canonical-random:seed=11:fraction=0.1,0.1,observed_only_low_data,ligand|base,185,12.045199863863942,17.77125265499289,0.7244041958100442,5.28162498201932,0.02702702702702703,0.0,0.0,0.0,3.894736842105263,60.85811435,4.0,56.873617156513525,cosine_distance,0.07196958410041676,0.07641438608094697,0.928030415899583,0.923585613919053
canonical-random:seed=11:fraction=0.1,0.1,observed_only_low_data,ligand|base,184,10.59791688097098,15.980769513475435,0.7904276864258953,4.621665108088142,0.07065217391304347,0.8,0.3076923076923077,11.323076923076924,5.2145748987854255,68.12000882842104,4.207900207900209,64.94117121916216,euclidean_distance,4.786605180605598,5.0,,
canonical-random:seed=12:fraction=0.01,0.01,observed_only_low_data,ligand|base,27,16.151061889087813,21.995606006302275,0.7075702075702076,7.49151203412649,0.07407407407407407,0.0,0.0,0.0,0.0,73.09420588666667,2.25,64.90738443333333,cosine_distance,0.10382679664238184,0.10618064270331395,0.8961732033576182,0.893819357296686
canonical-random:seed=12:fraction=0.01,0.01,observed_only_low_data,ligand|base,17,18.970231256843963,24.51776649246563,0.6544117647058824,5.164325800725511,0.058823529411764705,0.0,0.0,0.0,0.0,60.947417445,4.25,58.6847844275,euclidean_distance,5.538504558451035,5.916079998016357,,
canonical-random:seed=12:fraction=0.1,0.1,observed_only_low_data,ligand|base,194,9.90499750505253,16.270296683964013,0.7529021178017881,3.277396836867027,0.005154639175257732,0.0,0.0,0.0,9.700000000000001,59.564904133300004,4.9743589743589745,57.58212581482052,cosine_distance,0.07094867167177284,0.07372032209054469,0.9290513283282271,0.9262796779094553
canonical-random:seed=12:fraction=0.1,0.1,observed_only_low_data,ligand|base,198,9.344563821164764,15.23364593309221,0.7946527954852664,2.597227089558171,0.030303030303030304,0.5,0.5,16.5,9.899999999999999,68.23329572544999,4.949999999999999,62.47150198852499,euclidean_distance,4.684437282157667,4.795831680297852,,
canonical-random:seed=13:fraction=0.01,0.01,observed_only_low_data,ligand|base,26,17.94926557058255,22.94702011377141,0.5582905982905982,1.1166572309817193,0.038461538461538464,,0.0,,0.0,47.136602485666664,0.0,55.23200022616666,cosine_distance,0.10259379181364849,0.09224421527448307,0.8974062081863518,0.9077557847255169
canonical-random:seed=13:fraction=0.01,0.01,observed_only_low_data,ligand|base,19,12.926198563730946,18.379128710729354,0.6596491228070176,1.174204135932364,0.0,,,,,67.238972545,,61.65757096499999,euclidean_distance,5.2977244728489925,5.291502475738525,,
canonical-random:seed=13:fraction=0.1,0.1,observed_only_low_data,ligand|base,204,9.115463207146526,13.72113143705793,0.7874488468755049,-0.14005440696755442,0.029411764705882353,1.0,0.16666666666666666,34.0,8.095238095238095,68.72493462095238,4.975609756097561,65.36466109609756,cosine_distance,0.06495528923864355,0.0637541016623584,0.9350447107613565,0.9362458983376416
canonical-random:seed=13:fraction=0.1,0.1,observed_only_low_data,ligand|base,193,9.04513335970513,13.58970019877806,0.8206747009888569,-0.3349194106504493,0.06217616580310881,0.75,0.5,12.0625,8.041666666666666,75.682954121,4.948717948717949,70.03385025692306,euclidean_distance,4.535221119618787,4.582575798034668,,
canonical-random:seed=14:fraction=0.01,0.01,observed_only_low_data,ligand|base,25,12.247706683704234,17.841260981568034,0.8055395417331456,-4.257347429621627,0.0,,,,,69.22848746333334,,69.688158684,cosine_distance,0.11057687658673823,0.1124481872548333,0.8894231234132619,0.8875518127451667
canonical-random:seed=14:fraction=0.01,0.01,observed_only_low_data,ligand|base,13,10.861772056248201,15.451127125708524,0.888584059327378,1.3143451925359027,0.0,,,,,75.27563493,,72.16371704666666,euclidean_distance,5.712269416222205,6.0,,
canonical-random:seed=14:fraction=0.1,0.1,observed_only_low_data,ligand|base,208,9.847934810324789,13.461239099714165,0.8316877210415146,0.08629984978877953,0.014423076923076924,,0.0,,6.603174603174603,69.23717868428571,4.952380952380952,64.55271006152381,cosine_distance,0.06694238335034403,0.06788319456919178,0.933057616649656,0.9321168054308082
canonical-random:seed=14:fraction=0.1,0.1,observed_only_low_data,ligand|base,209,9.499202280095417,13.314473557630173,0.8538843467060289,-0.03490463287190315,0.05741626794258373,1.0,0.6666666666666666,17.416666666666668,8.293650793650793,77.11071308380951,4.976190476190475,70.94655306295239,euclidean_distance,4.597001402001632,4.690415859222412,,
