fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.85,ridge,1,158,26,1.1645569620253164,True,0.8500000000000001,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,r2,0.7016443800366148
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.85,ridge,1,158,26,1.1645569620253164,True,0.8500000000000001,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,spearman,0.863466463118219
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.85,ridge,1,158,26,1.1645569620253164,True,0.8500000000000001,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,rmse,15.923689551294327
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.85,ridge,1,158,26,1.1645569620253164,True,0.8500000000000001,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,mae,12.089808466428456
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.85,ridge,1,158,26,1.1645569620253164,True,0.8500000000000001,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,r2,0.6799713660559175
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.25__sim_0.85__teacher_ridge__seed_1,condition_recombine_pseudolabel,0.25,0.85,ridge,1,158,26,1.1645569620253164,True,0.8500000000000001,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,spearman,0.8263229846071528
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,rmse,13.392142384665691
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,mae,9.965568663129325
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,r2,0.775553927387856
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8934772751530641
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,rmse,14.092705409607351
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,mae,10.199134734101367
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,r2,0.7493370300527591
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.85__teacher_ridge__seed_0,condition_recombine_pseudolabel,0.5,0.85,ridge,0,316,112,1.3544303797468353,True,0.8499999999999998,0.85,0.85,reaction_role_concat,6144,random_forest,True,test,spearman,0.8611978851882122
