policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,max_teacher_std,max_prediction_range,n_candidates_generated,acceptance_rate,mean_teacher_std,mean_prediction_range,mean_nearest_train_similarity,feature_kind,n_features,model,selected_policy,split,metric,value,fold_index,train_fraction,split_method,group_column,heldout_group_value
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,25.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,r2,0.31770187964472496,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,25.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6093863120392762,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,25.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,rmse,22.598610804015888,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,25.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,mae,17.619317369171334,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,25.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,r2,0.28383677503244686,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,25.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5701949643508072,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,25.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,rmse,22.692605626669984,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,25.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,mae,17.7904994115588,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,25.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,r2,0.27786688338779264,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_25__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,25.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5787668394159339,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,35.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,rmse,22.51759076981342,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,35.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,mae,17.439585962790474,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,35.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,r2,0.2889627145941839,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,35.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5765298429995329,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,rmse,22.951797712961735,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,mae,17.81481863607938,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,r2,0.26127644727324184,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5592381995215902,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,35.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,rmse,22.0578318685283,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,35.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,mae,17.047304988553254,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,35.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,r2,0.31770187964472496,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,35.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6093863120392762,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,35.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,rmse,22.598610804015888,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,35.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,mae,17.619317369171334,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,35.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,r2,0.28383677503244686,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,35.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5701949643508072,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,rmse,22.692605626669984,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,mae,17.7904994115588,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,r2,0.27786688338779264,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_35__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,35.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5787668394159339,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,50.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,rmse,22.51759076981342,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,50.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,mae,17.439585962790474,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,50.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,r2,0.2889627145941839,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,12,1.3870967741935485,False,1.0,1.0,1.0,8.0,50.0,15,0.8,3.6208835972517175,9.302812788883847,0.8127437978982925,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5765298429995329,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,rmse,22.951797712961735,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,mae,17.81481863607938,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,r2,0.26127644727324184,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5592381995215902,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,50.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,rmse,22.0578318685283,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,50.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,mae,17.047304988553254,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,50.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,r2,0.31770187964472496,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,8.0,50.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6093863120392762,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,50.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,rmse,22.598610804015888,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,50.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,mae,17.619317369171334,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,50.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,r2,0.28383677503244686,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_3,condition_recombine_ensemble_filter,0.5,0.75,ensemble,3,31,9,1.2903225806451613,False,1.0,1.0,1.0,8.0,50.0,15,0.6,4.477463283367924,11.26170027361976,0.8249949481752183,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5701949643508072,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,rmse,22.692605626669984,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,mae,17.7904994115588,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,r2,0.27786688338779264,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_8__range_50__seed_4,condition_recombine_ensemble_filter,0.5,0.75,ensemble,4,31,11,1.3548387096774193,False,1.0,1.0,1.0,8.0,50.0,15,0.7333333333333333,3.0198929839414173,7.7889423229477615,0.8392550457607616,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5787668394159339,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,14,1.4516129032258065,False,1.0,1.0,1.0,12.0,25.0,15,0.9333333333333333,4.383085043163873,11.245949895211627,0.8081530630588531,reaction_role_concat,6144,random_forest,False,valid,rmse,22.17947668480712,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,14,1.4516129032258065,False,1.0,1.0,1.0,12.0,25.0,15,0.9333333333333333,4.383085043163873,11.245949895211627,0.8081530630588531,reaction_role_concat,6144,random_forest,False,valid,mae,17.302734169899665,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,14,1.4516129032258065,False,1.0,1.0,1.0,12.0,25.0,15,0.9333333333333333,4.383085043163873,11.245949895211627,0.8081530630588531,reaction_role_concat,6144,random_forest,False,valid,r2,0.3101556358165046,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_0,condition_recombine_ensemble_filter,0.5,0.75,ensemble,0,31,14,1.4516129032258065,False,1.0,1.0,1.0,12.0,25.0,15,0.9333333333333333,4.383085043163873,11.245949895211627,0.8081530630588531,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5924387469620803,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,12.0,25.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,rmse,22.951797712961735,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,12.0,25.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,mae,17.81481863607938,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,12.0,25.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,r2,0.26127644727324184,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_1,condition_recombine_ensemble_filter,0.5,0.75,ensemble,1,31,11,1.3548387096774193,False,1.0,1.0,1.0,12.0,25.0,15,0.7333333333333333,4.519552224515672,11.385349280834198,0.8180714737285267,reaction_role_concat,6144,random_forest,False,valid,spearman,0.5592381995215902,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,12.0,25.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,rmse,22.0578318685283,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,12.0,25.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,mae,17.047304988553254,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,12.0,25.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,r2,0.31770187964472496,0,0.01,random,,
condition_recombine_ensemble_filter__mult_0.5__sim_0.75__std_12__range_25__seed_2,condition_recombine_ensemble_filter,0.5,0.75,ensemble,2,31,10,1.3225806451612903,False,1.0,1.0,1.0,12.0,25.0,15,0.6666666666666666,2.733260161221292,7.18237384700775,0.8388678014278412,reaction_role_concat,6144,random_forest,False,valid,spearman,0.6093863120392762,0,0.01,random,,
