fold_index,train_fraction,split_method,group_column,heldout_group_value,policy_id,augmentation_method,synthetic_multiplier,min_neighbor_similarity,teacher_model,augmentation_random_state,n_real_train,n_synthetic_train,augmentation_factor,synthetic_weighting_enabled,mean_synthetic_weight,min_synthetic_weight,max_synthetic_weight,feature_kind,n_features,model,selected_policy,split,metric,value
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,r2,0.7291164517294964
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8664394573076235
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,rmse,15.398265685373774
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,mae,11.732705962058873
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,r2,0.6967000642606541
1,0.05,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_4,condition_recombine_pseudolabel,0.5,0.8,ridge,4,158,70,1.4430379746835442,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,spearman,0.8534163689062171
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,rmse,13.043792167292178
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,mae,9.830874133472202
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,r2,0.76140778365862
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,valid,spearman,0.8785613568911522
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,rmse,13.377447388254856
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,mae,10.080317718200009
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,r2,0.7710844978957232
2,0.1,random,,,condition_recombine_pseudolabel__mult_0.5__sim_0.8__teacher_ridge__seed_2,condition_recombine_pseudolabel,0.5,0.8,ridge,2,316,152,1.481012658227848,False,1.0,1.0,1.0,reaction_role_concat,6144,random_forest,True,test,spearman,0.8834177738443358
